block_type,block_type_name,inventory_item_type
4600,MonolithLightPart7,0
4601,MonolithLightPart8,0
4602,MonolithDarkPart1,0
4603,MonolithDarkPart2,0
4604,MonolithDarkPart3,0
4605,MonolithDarkPart4,0
4606,MonolithDarkPart5,0
4607,MonolithDarkPart6,0
4608,MonolithDarkPart7,0
4609,MonolithDarkPart8,0
4610,SuitSwimsuitRetro,4
4611,SuitSwimsuitPink,4
4612,DressLongSummerYellow,4
4613,NeckFannyBag,4
4614,GoldenCask,0
4615,HotTubGolden,0
4616,GoldDust,0
4617,PotionSpeechBubbleCrescentTongue,7
4618,BlueprintChassisMountFlyingJetSpaceWarrior,9
4619,ChassisMountFlyingJetSpaceWarrior,0
4620,GlassPot,0
4621,PotionDamageBlocksElixirOfFlame,7
4622,FishingRodBambooReinforced,5
4623,Naphtha,3
4624,NaphthaFall,3
4625,Fluff,0
4626,AncientPressureCooker,0
4627,PlasticBlockTransparent,0
4628,NeckFloaterFlamingo,4
4629,ArcheologyBoxBackground01,1
4630,ArcheologyBoxBackground02,1
4631,ArcheologyBoxBackground03,1
4632,ArcheologyBoxBackground04,1
4633,ArcheologyBoxBackground05,1
4634,ArcheologyBoxBackground06,1
4635,ArcheologyBoxBackground07,1
4636,ArcheologyBoxBackground08,1
4637,ArcheologyBoxBackground09,1
4638,ArcheologyBoxBackgroundDark01,1
4639,ArcheologyBoxBackgroundDark02,1
4640,ArcheologyBoxBackgroundDark03,1
4641,ArcheologyBoxBackgroundDark04,1
4642,ArcheologyBoxBackgroundDark05,1
4643,ArcheologyBoxBackgroundDark06,1
4644,ArcheologyBoxBackgroundDark07,1
4645,ArcheologyBoxBackgroundDark08,1
4646,ArcheologyBoxBackgroundDark09,1
4647,JetRaceIngredientEaster,7
4648,HatHelmetMiningFlameBooster,4
4649,SignSwitchableTextWooden,0
4650,MaskCostumePig,4
4651,SuitCostumePig,4
4652,ShoesCostumePig,4
4653,GlovesCostumePig,4
4654,TailCostumePig,4
4655,MaskCostumeWolf,4
4656,SuitCostumeWolf,4
4657,ShoesCostumeWolf,4
4658,GlovesCostumeWolf,4
4659,TailCostumeWolf,4
4660,MaskCostumeKangaroo,4
4661,SuitCostumeKangaroo,4
4662,ShoesCostumeKangaroo,4
4663,GlovesCostumeKangaroo,4
4664,TailCostumeKangaroo,4
4665,MaskCostumeMallard,4
4666,SuitCostumeMallard,4
4667,ShoesCostumeMallard,4
4668,GlovesCostumeMallard,4
4669,MaskCostumeCat,4
4670,SuitCostumeCat,4
4671,ShoesCostumeCat,4
4672,GlovesCostumeCat,4
4673,TailCostumeCat,4
4674,MaskCostumeDog,4
4675,SuitCostumeDog,4
4676,ShoesCostumeDog,4
4677,GlovesCostumeDog,4
4678,TailCostumeDog,4
4679,MaskCostumeMouse,4
4680,SuitCostumeMouse,4
4681,ShoesCostumeMouse,4
4682,GlovesCostumeMouse,4
4683,TailCostumeMouse,4
4684,MaskCostumeRacoon,4
4685,SuitCostumeRacoon,4
4686,ShoesCostumeRacoon,4
4687,GlovesCostumeRacoon,4
4688,TailCostumeRacoon,4
4689,WeaponSwordLava,5
4690,WeaponSwordLightning,5
4691,MaskCarnivorousPlant,4
4692,SuitCamouflageSoilblock,5
4693,WingsDrakeBlue,4
4694,HatSombrero2021,4
4695,FamiliarLordOfElementsWyvern1A,10
4696,HatSummerPride,4
4697,MaskClanBot,4
4698,Pinata2021,0
4699,JetRaceAwardGateEaster,0
4700,WeaponGunGoldenM16,5
4701,BestSetHallOfFameProp,0
4702,MaskRedOnion,4
4703,Card157Consumable,7
4704,CardPackBasic,7
4705,CardPackStarter,7
4706,CardPackUncommonOne,7
4707,CardPackRareOne,7
4708,CardPackUltraRareOne,7
4709,CardPackLegendaryOne,7
4710,CardPackGoldenLegendaryOne,7
4711,HubSignBattleCards1,0
4712,HubSignBattleCards2,0
4713,HubSignBattleCards3,0
4714,HubSignBattleCards4,0
4715,HubSignBattleCards5,0
4716,HubSignBattleCards6,0
4717,HubSignBattleCards7,0
4718,HubSignBattleCards8,0
4719,HubSignBattleCards9,0
4720,Card157GoldConsumable,7
4721,Card158Consumable,7
4722,Card158GoldConsumable,7
4723,Card159Consumable,7
4724,Card159GoldConsumable,7
4725,Card160Consumable,7
4726,Card160GoldConsumable,7
4727,Card161Consumable,7
4728,Card161GoldConsumable,7
4729,CardBackSpecial01Consumable,7
4730,WingsMechanical,4
4731,WingsOcean,4
4732,WeaponShieldApollo,5
4733,WeaponBeeHiveStaff,5
4734,CapeDoggo,4
4735,GlassesShutterPink,4
4736,HatPastaBowl,4
4737,HatTurbanBlue,4
4738,GlassesTintedRed,4
4739,BackBackpackWanderer,4
4740,AirTrampoline,0
4741,GiantSunflower,0
4742,JetRaceAwardGateCard160,0
4743,JetRaceAwardGateCard160Gold,0
4744,BlueprintWingsMechanical,9
4745,BlueprintCapeDoggo,9
4746,BlueprintBackBackpackWanderer,9
4747,SoapBubbleMachineSun,0
4748,ShoesSocksWithSandals,4
4749,HatSummerVogue,4
4750,ShoesSummerBouncy,4
4751,CardNPCBackground,1
4752,CardSeasonsTrophyFirst,0
4753,CardSeasonsTrophySecond,0
4754,CardSeasonsTrophyThird,0
4755,WeaponLongsword,5
4756,BackhandItemKiteShield,4
4757,HatIronHelmet,4
4758,MaskFaceTentacles,4
4759,WingsIonThrusters,4
4760,BlueprintWingsIonThrusters,9
4761,TinyChest,0
4762,WeaponScytheSpirit,5
4763,WeaponArcaneSpell,5
4764,MaskNosferatu,4
4765,MaskScorcher,4
4766,MaskGolemGolden,4
4767,WeaponBladesTurok,5
4768,WingsScorcher,4
4769,WingsWhirlwindHair,4
4770,HatCrownMedusa,4
4771,TailScorcher,4
4772,HatHornsScorcher,4
4773,PantsScorcher,4
4774,JetPackLongJumpExplosive,4
4775,BlueprintJetPackLongJumpExplosive,9
4776,WingsBackgoyle,4
4777,BlueprintWingsBackgoyle,9
4778,JetPackLongJumpAncientGolem,4
4779,BlueprintJetPackLongJumpAncientGolem,9
4780,DarkGhost,0
4781,BoneFence,0
4782,AcidBubbles,0
4783,OrbWeatherArmageddon,7
4784,Card162Consumable,7
4785,Card162GoldConsumable,7
4786,Card163Consumable,7
4787,Card163GoldConsumable,7
4788,CardBackSpecial02Consumable,7
4789,WeaponSwordInferno,5
4790,JetRaceIngredientHalloween,7
4791,JetRaceAwardGateHalloween,0
4792,JetRaceIngredientXmas,7
4793,JetRaceAwardGateXmas,0
4794,SuitGhostPurple,4
4795,MaskAnubis,4
4796,IglooBlock,0
4797,SkirtAnubis,4
4798,SnowmanBeheaded,0
4799,BackhandItemAnubisShield,4
4800,ShoesAnubis,4
4801,ShirtAnubis,4
4802,WingsNightmare,4
4803,MiniGnome,0
4804,WeaponSwordAnubis,5
4805,HatWoolcapBlack,4
4806,HatTopHatWhite,4
4807,WeaponShuriken,5
4808,NeckScarfXMas,4
4809,GlassesEternalTears,4
4810,WeaponPlunger,5
4811,HatConeFestive,4
4812,MaskEggHunterTribe22,4
4813,HatSombreroGeneric,4
4814,ShinglesHorizontalRedBackground,1
4815,ShinglesHorizontalGreenBackground,1
4816,ShinglesVerticalRedBackground,1
4817,ShinglesVerticalGreenBackground,1
4818,WingsRetroButterfly,4
4819,DressWeddingPink,4
4820,WeaponHatEgghunterTribe22,5
4821,CapeUndead,4
4822,JetPackLongJumpDimensionArms,4
4823,WingsIceBlade,4
4824,WhoopeeCushion,0
4825,TreeTop,0
4826,TreeTopSnowy,0
4827,TreeTopSilver,0
4828,TreeTrunkSnowy,0
4829,SewerPipeBronze,0
4830,WoodenDrawer,0
4831,CoffeeMaker,0
4832,BoltedDarkBackground,1
4833,ArabicIndentBackground1,1
4834,ArabicIndentBackground2,1
4835,ArabicIndentBackground3,1
4836,ArabicIndentBackground4,1
4837,ArabicBricksBackground,1
4838,UnderwaterPillar,0
4839,PinataGeneric,0
4840,CaishenStatue,0
4841,DecorativeGoldenFan,0
4842,AnniversaryCakeGeneric,0
4843,WeaponSwordDadaoJade,5
4844,CommonClam,0
4845,NoveltyBeachBall,0
4846,ToyBoat,0
4847,WeaponSwordCyberBlade,5
4848,BlueprintWingsRetroButterfly,9
4849,BlueprintCapeUndead,9
4850,BlueprintJetPackLongJumpDimensionArms,9
4851,SuitMorphsuitWhite,4
4852,HatHelmetVisorPWRWhite,4
4853,GlovesPWRWhite,4
4854,ShoesPWRWhite,4
4855,SuitPWRWhite,4
4856,BlueprintHatHelmetVisorPWRWhite,9
4857,BlueprintGlovesPWRWhite,9
4858,BlueprintShoesPWRWhite,9
4859,BlueprintSuitPWRWhite,9
4860,ContactLensesFrost,4
4861,WeaponMaceFrostGiants,5
4862,SuitSuperheroHulkWhite,4
4863,AnniversaryDisplayBlock,0
4864,WeaponGuitarStPatricks,5
4865,ShirtArmorValentine2022,4
4866,PantsArmorValentine2022,4
4867,HatHelmetArmorValentine2022,4
4868,WeaponSwordValentine2022,5
4869,HatWizard,4
4870,MaskCoffee,4
4871,FamiliarLightbulb1A,10
4872,NeckEmeraldEagleStone,4
4873,HatCandle,4
4874,HatSiren,4
4875,HatPoop,4
4876,BeardGaribaldi,4
4877,WeaponSwordNetherCrystal,5
4878,HairKhaleesiBlack,4
4879,WingsDrakePurpleWhite,4
4880,GlassesVisorRed,4
4881,HairSpikyJPopWhite,4
4882,HatHaloBloodBlack,4
4883,HatSteampunkPurple,4
4884,MaskDragonGreen,4
4885,CapeMedievalLordsGhost,4
4886,CapeMedievalLordsBlue,4
4887,BeardMoustacheHandlebarOrange,4
4888,WeaponSuperheroTridentistRed,5
4889,WingsDragonBlack,4
4890,WingsDrakeOrange,4
4891,WingsSpriteYellow,4
4892,BlueprintHatHaloBloodBlack,9
4893,WingsAngelic,4
4894,WeaponSwordChain,5
4895,MaskWickedWitch,4
4896,HatWickedWitch,4
4897,RobesWickedWitch,4
4898,WeaponBroomWickedWitch,5
4899,WingsOneWing,4
4900,PantsSeaHag,4
4901,WeaponHammerSpirit,5
4902,ContactLensesDarkness,4
4903,MaskRectangleHead,4
4904,MaskMummyRoyal,4
4905,WeaponSandalSummer,5
4906,WeaponCrossbowStake,5
4907,WingsKitsuneTail,4
4908,WingsSinisterMoth,4
4909,MaskGhoulWintersEnd,4
4910,WeaponScytheWintersEnd,5
4911,WeaponStaffStPatricks,5
4912,HatMitreStPatricks,4
4913,WingsJadeStPatricks,4
4914,WeaponSwordJadeStPatricks,5
4915,HairAfroDeepBlue,4
4916,HairAfroBlonde,4
4917,HairJHorrorRed,4
4918,HairJHorrorBlackWhite,4
4919,HairEmoGreen,4
4920,HairZefLightBrown,4
4921,HairLongViolet,4
4922,HairLongRed,4
4923,HairLongStripedBlackWhite,4
4924,HairPartzivalGreen,4
4925,HairKhaleesiBrown,4
4926,HairPixieRed,4
4927,HairModestRed,4
4928,HairFloweryRed,4
4929,HairBubblegumBlue,4
4930,WeaponHatEgghunterTribe,5
4931,MaskEggHunterTribe23,4
4932,OverallsRoborooster,4
4933,MaskRoborooster,4
4934,GlovesRoborooster,4
4935,WeaponIcecreamSummer,5
4936,WeaponCrossbowSummer,5
4937,WeaponStaffPoolNoodle,5
4938,WeaponStaffSolar,5
4939,NeckFloaterFrog,4
4940,DressSummerGreen,4
4941,DressSummerStriped,4
4942,EarringsSummer,4
4943,NecklaceSummer,4
4944,SummerBicycle,0
4945,PicnicBasket,0
4946,PottedTomato,0
4947,LawnChair,0
4948,SoapBubbleMachineCrab,0
4949,SprinklerFlower,0
4950,FamiliarBubbly1A,10
4951,WeaponGunMelon,5
4952,WingsWater,4
4953,WeaponFireClaw,5
4954,WingsGargoyle,4
4955,PantsSpiderMechanical,4
4956,WeaponAxeSpirit,5
4957,JetPackLongJumpHelpingHands,4
4958,WeaponSicklesDual,5
4959,MaskGargoyle,4
4960,MaskDoll,4
4961,ShirtGargoyle,4
4962,PantsGargoyle,4
4963,TailGargoyle,4
4964,CapeLiving,4
4965,SuitGhostOrange,4
4966,WeaponSwordBorealis,5
4967,PantsBlizzard,4
4968,WeaponXmasOrnamentRed,5
4969,WeaponXmasOrnamentSilver,5
4970,WeaponSackSanta,5
4971,WeaponGunSnowman,5
4972,FamiliarLion1A,10
4973,FamiliarSugarglider1A,10
4974,MaskTeddyRed,4
4975,SuitTeddyRed,4
4976,ShoesTeddyRed,4
4977,WeaponCrossbowValentine,5
4978,HatHaloGreen,4
4979,WingsCherubGreen,4
4980,WeaponHorseshoe,5
4981,MouthTeethGold,4
4982,WeaponUmbrellaShamrock,5
4983,HatTopHatBunny,4
4984,MaskMoai,4
4985,MaskEggHunterTribe24,4
4986,WeaponEggHunterGrenade,5
4987,SandCastleGeneric,0
4988,WeaponSwordThunderbolt,5
4989,SunloverSunflower,0
4990,NeckFloaterDolphin,4
4991,FairyLights,0
4992,WeaponFrisbee,5
4993,WeaponFrisbeeAlt,5
4994,BeachGnome,0
4995,DressSummerPurple,4
4996,SoapBubbleMachineOctopus,0
4997,YardFlamingo,0
4998,WingsDragonfly,4
4999,WingsPhoenix,4
5000,WeaponLanternSummer,5
5001,LawnChairAlt,0
5002,WeaponStaffPoolNoodleAlt,5
5003,WingsDryad,4
5004,PantsSnail,4
5005,WeaponSwordSpiritKatana,5
5006,HairCrimson,4
5007,HatBlackCat,4
5008,MaskDryad,4
5009,WeaponGunPumpkin,5
5010,MaskPlantMonster,4
5011,ShirtDryad,4
5012,PantsDryad,4
5013,HatHornsDryad,4
5014,WingsFlesh,4
5015,SuitGhostRed,4
5016,ConsumableRedScroll01,7
5017,ConsumableRedScroll02,7
5018,ConsumableRedScroll03,7
5019,ConsumableRedScroll04,7
5020,ConsumableRedScroll05,7
5021,NetherCaveBackground1and2,1
5022,NetherCaveBackground3and4,1
5023,NetherCrumbles1and2,0
5024,NetherCrumbles3and4,0
5025,NetherGlowPlant1and2,0
5026,NetherGlowPlant3and4,0
5027,NetherGrass1and2,0
5028,NetherGrass3and4,0
5029,NetherStalactitesTop1and2,0
5030,NetherStalactitesTop3and4,0
5031,NetherStalactitesBottom1and2,0
5032,NetherStalactitesBottom3and4,0
5033,NetherMushrooms1and2,0
5034,NetherMushrooms3and4,0
5035,NetherGreystone1and2,0
5036,NetherGreystone3and4,0
5037,NetherLavastone1and2,0
5038,NetherLavastone3and4,0
5039,NetherRedstone1and2,0
5040,NetherRedstone3and4,0
5041,NetherRedstoneGlow1and2,0
5042,NetherRedstoneGlow3and4,0
5043,OrbNetherBackground1and2,7
